date,hour,US,AB
01/23/2021,10,939,634
01/23/2021,11,194,635
01/23/2021,12,209,617
01/23/2021,13,306,592
01/23/2021,14,264,567
01/23/2021,15,329,564
01/23/2021,16,1016,523
01/23/2021,17,1176,527
01/23/2021,18,1072,487
01/23/2021,19,1198,518
01/23/2021,20,1244,549
01/23/2021,21,1214,359
01/23/2021,22,1191,269
01/23/2021,23,1146,203
01/23/2021,24,1153,272
01/24/2021,1,794,366
01/24/2021,2,569,382
01/24/2021,3,454,352
01/24/2021,4,545,342
01/24/2021,5,981,376
01/24/2021,6,779,375
01/24/2021,7,930,620
01/24/2021,8,732,677
01/24/2021,9,-120,693
01/24/2021,10,115,682
01/24/2021,11,216,697
01/24/2021,12,250,667
01/24/2021,13,301,656
01/24/2021,14,437,644
01/24/2021,15,478,628
01/24/2021,16,25,499
01/24/2021,17,171,502
01/24/2021,18,414,506
01/24/2021,19,623,526
01/24/2021,20,779,518
01/24/2021,21,872,540
01/24/2021,22,919,270
01/24/2021,23,553,314
01/24/2021,24,700,278
01/25/2021,1,272,278
01/25/2021,2,35,295
01/25/2021,3,48,321
01/25/2021,4,-11,376
01/25/2021,5,58,408
01/25/2021,6,542,609
01/25/2021,7,1261,506
01/25/2021,8,882,440
01/25/2021,9,512,483
01/25/2021,10,-557,495
01/25/2021,11,-594,541
01/25/2021,12,-846,462
01/25/2021,13,-1021,533
01/25/2021,14,-821,487
01/25/2021,15,-656,469
01/25/2021,16,-65,389
01/25/2021,17,711,359
01/25/2021,18,788,412
01/25/2021,19,837,478
01/25/2021,20,1001,495
01/25/2021,21,1040,489
01/25/2021,22,1006,484
01/25/2021,23,654,511
01/25/2021,24,500,568
01/26/2021,1,890,619
01/26/2021,2,732,613
01/26/2021,3,838,615
01/26/2021,4,739,603
01/26/2021,5,686,604
01/26/2021,6,216,570
01/26/2021,7,975,511
01/26/2021,8,543,514
01/26/2021,9,28,550
01/26/2021,10,-504,575
01/26/2021,11,-738,561
01/26/2021,12,-702,592
01/26/2021,13,-824,562
01/26/2021,14,-603,414
01/26/2021,15,-474,483
01/26/2021,16,-731,443
01/26/2021,17,632,444
01/26/2021,18,280,447
01/26/2021,19,334,481
01/26/2021,20,675,478
01/26/2021,21,770,475
01/26/2021,22,704,469
01/26/2021,23,309,590
01/26/2021,24,324,625
01/27/2021,1,5,621
01/27/2021,2,-100,606
01/27/2021,3,-209,618
01/27/2021,4,-51,625
01/27/2021,5,215,620
01/27/2021,6,-412,643
01/27/2021,7,473,635
01/27/2021,8,653,578
01/27/2021,9,215,545
01/27/2021,10,-114,562
01/27/2021,11,320,525
01/27/2021,12,-32,484
01/27/2021,13,-474,488
01/27/2021,14,-396,468
01/27/2021,15,-425,490
01/27/2021,16,-102,468
01/27/2021,17,551,465
01/27/2021,18,620,461
01/27/2021,19,663,466
01/27/2021,20,702,471
01/27/2021,21,759,454
01/27/2021,22,615,462
01/27/2021,23,-312,506
01/27/2021,24,-373,531
01/28/2021,1,570,609
01/28/2021,2,519,630
01/28/2021,3,494,626
01/28/2021,4,507,637
01/28/2021,5,719,557
01/28/2021,6,153,503
01/28/2021,7,158,478
01/28/2021,8,397,473
01/28/2021,9,-21,474
01/28/2021,10,-180,486
01/28/2021,11,-656,545
01/28/2021,12,-919,520
01/28/2021,13,-897,501
01/28/2021,14,-934,487
01/28/2021,15,-983,508
01/28/2021,16,-401,496
01/28/2021,17,359,504
01/28/2021,18,285,491
01/28/2021,19,537,509
01/28/2021,20,469,490
01/28/2021,21,0,497
01/28/2021,22,246,503
01/28/2021,23,259,541
01/28/2021,24,299,626
01/29/2021,1,303,627
01/29/2021,2,195,622
01/29/2021,3,97,617
01/29/2021,4,161,609
01/29/2021,5,272,569
01/29/2021,6,146,481
01/29/2021,7,107,472
01/29/2021,8,339,451
01/29/2021,9,-67,502
01/29/2021,10,-246,534
01/29/2021,11,-788,519
01/29/2021,12,-888,482
01/29/2021,13,-1073,482
01/29/2021,14,-1208,498
01/29/2021,15,-1052,514
01/29/2021,16,-1013,513
01/29/2021,17,188,510
01/29/2021,18,304,481
01/29/2021,19,314,554
01/29/2021,20,622,531
01/29/2021,21,525,560
01/29/2021,22,387,592
01/29/2021,23,415,620
01/29/2021,24,909,413
01/30/2021,1,802,379
01/30/2021,2,849,366
01/30/2021,3,272,368
01/30/2021,4,228,453
01/30/2021,5,270,375
01/30/2021,6,436,342
01/30/2021,7,469,499
01/30/2021,8,325,533
01/30/2021,9,-949,565
01/30/2021,10,-972,564
01/30/2021,11,-1032,553
01/30/2021,12,-1138,528
01/30/2021,13,-1037,577
01/30/2021,14,-1227,572
01/30/2021,15,-1043,573
01/30/2021,16,-746,481
01/30/2021,17,286,605
01/30/2021,18,608,564
01/30/2021,19,619,605
01/30/2021,20,519,615
01/30/2021,21,592,650
01/30/2021,22,760,632
01/30/2021,23,457,390
01/30/2021,24,614,366
01/31/2021,1,-34,407
01/31/2021,2,-182,389
01/31/2021,3,-71,298
01/31/2021,4,37,286
01/31/2021,5,87,271
01/31/2021,6,33,371
01/31/2021,7,-7,570
01/31/2021,8,-372,617
01/31/2021,9,-460,597
01/31/2021,10,-1316,589
01/31/2021,11,-1345,604
01/31/2021,12,-1533,595
01/31/2021,13,-1511,599
01/31/2021,14,-1265,601
01/31/2021,15,-960,579
01/31/2021,16,-724,589
01/31/2021,17,-17,579
01/31/2021,18,15,543
01/31/2021,19,-84,587
01/31/2021,20,77,621
01/31/2021,21,41,591
01/31/2021,22,-80,611
01/31/2021,23,-201,429
01/31/2021,24,-210,593
02/01/2021,1,-321,581
02/01/2021,2,-246,631
02/01/2021,3,-517,326
02/01/2021,4,-482,305
02/01/2021,5,100,641
02/01/2021,6,1181,651
02/01/2021,7,339,620
02/01/2021,8,269,607
02/01/2021,9,49,625
02/01/2021,10,-250,656
02/01/2021,11,-466,641
02/01/2021,12,-744,676
02/01/2021,13,-748,665
02/01/2021,14,-693,675
02/01/2021,15,-648,661
02/01/2021,16,-432,556
02/01/2021,17,59,576
02/01/2021,18,135,573
02/01/2021,19,240,578
02/01/2021,20,-11,580
02/01/2021,21,-34,636
02/01/2021,22,-58,638
02/01/2021,23,727,648
02/01/2021,24,274,644
02/02/2021,1,-1084,398
02/02/2021,2,-989,369
02/02/2021,3,-1047,560
02/02/2021,4,-968,569
02/02/2021,5,-869,634
02/02/2021,6,235,658
02/02/2021,7,-33,587
02/02/2021,8,-72,645
02/02/2021,9,-747,660
02/02/2021,10,-799,688
02/02/2021,11,-862,689
02/02/2021,12,-1053,678
02/02/2021,13,-1307,707
02/02/2021,14,-1271,659
02/02/2021,15,-1380,659
02/02/2021,16,-1273,602
02/02/2021,17,-526,542
02/02/2021,18,-233,480
02/02/2021,19,-251,538
02/02/2021,20,-133,567
02/02/2021,21,-271,548
02/02/2021,22,-249,616
02/02/2021,23,47,602
02/02/2021,24,-714,631
02/03/2021,1,-762,627
02/03/2021,2,-912,622
02/03/2021,3,-862,627
02/03/2021,4,-841,567
02/03/2021,5,-748,540
02/03/2021,6,-451,558
02/03/2021,7,-265,488
02/03/2021,8,65,488
02/03/2021,9,-474,527
02/03/2021,10,-208,534
02/03/2021,11,-831,497
02/03/2021,12,-932,494
02/03/2021,13,-1020,478
02/03/2021,14,-987,466
02/03/2021,15,-729,492
02/03/2021,16,-497,451
02/03/2021,17,-944,470
02/03/2021,18,-786,473
02/03/2021,19,-704,534
02/03/2021,20,-902,482
02/03/2021,21,-1071,478
02/03/2021,22,-682,505
02/03/2021,23,-1055,510
02/03/2021,24,-1144,583
02/04/2021,1,-1732,589
02/04/2021,2,-1887,645
02/04/2021,3,-1852,650
02/04/2021,4,-1843,647
02/04/2021,5,-1398,632
02/04/2021,6,-305,597
02/04/2021,7,346,596
02/04/2021,8,-392,592
02/04/2021,9,-951,593
02/04/2021,10,-1133,639
02/04/2021,11,-1494,625
02/04/2021,12,-1661,609
02/04/2021,13,-1703,599
02/04/2021,14,-1717,634
02/04/2021,15,-1753,582
02/04/2021,16,-1375,526
02/04/2021,17,-857,466
02/04/2021,18,-427,516
02/04/2021,19,-444,542
02/04/2021,20,69,546
02/04/2021,21,274,550
02/04/2021,22,352,597
02/04/2021,23,-873,604
02/04/2021,24,-1113,625
02/05/2021,1,-1162,613
02/05/2021,2,-1376,566
02/05/2021,3,-1675,566
02/05/2021,4,-1737,579
02/05/2021,5,-1231,577
02/05/2021,6,-434,613
02/05/2021,7,97,602
02/05/2021,8,-234,585
02/05/2021,9,-763,543
02/05/2021,10,-1294,534
02/05/2021,11,-1613,520
02/05/2021,12,-1595,467
02/05/2021,13,-1640,468
02/05/2021,14,-1861,520
02/05/2021,15,-1994,567
02/05/2021,16,-1606,510
02/05/2021,17,-1016,417
02/05/2021,18,-513,459
02/05/2021,19,-540,530
02/05/2021,20,-180,516
02/05/2021,21,-165,516
02/05/2021,22,-87,569
02/05/2021,23,-546,605
02/05/2021,24,-894,554
02/06/2021,1,-974,563
02/06/2021,2,-1074,585
02/06/2021,3,-1033,595
02/06/2021,4,-957,614
02/06/2021,5,-811,566
02/06/2021,6,-184,592
02/06/2021,7,198,591
02/06/2021,8,-120,640
02/06/2021,9,-1619,602
02/06/2021,10,-1513,574
02/06/2021,11,-1565,549
02/06/2021,12,-1550,622
02/06/2021,13,-1379,604
02/06/2021,14,-1341,592
02/06/2021,15,-1380,482
02/06/2021,16,-1388,440
02/06/2021,17,-654,421
02/06/2021,18,-466,429
02/06/2021,19,-625,462
02/06/2021,20,-378,516
02/06/2021,21,-23,504
02/06/2021,22,-26,494
02/06/2021,23,-260,518
02/06/2021,24,-544,565
02/07/2021,1,-2,630
02/07/2021,2,1,605
02/07/2021,3,78,612
02/07/2021,4,93,617
02/07/2021,5,120,590
02/07/2021,6,499,536
02/07/2021,7,586,472
02/07/2021,8,-51,447
02/07/2021,9,-1333,599
02/07/2021,10,-1374,581
02/07/2021,11,-1658,528
02/07/2021,12,-1570,492
02/07/2021,13,-1664,512
02/07/2021,14,-1645,514
02/07/2021,15,-1646,527
02/07/2021,16,-1542,494
02/07/2021,17,-824,468
02/07/2021,18,-532,502
02/07/2021,19,-564,486
02/07/2021,20,-223,494
02/07/2021,21,13,529
02/07/2021,22,345,512
02/07/2021,23,514,483
02/07/2021,24,153,629
02/08/2021,1,-85,630
02/08/2021,2,-410,678
02/08/2021,3,-481,607
02/08/2021,4,-497,605
02/08/2021,5,-255,516
02/08/2021,6,369,524
02/08/2021,7,-89,454
02/08/2021,8,-491,490
02/08/2021,9,-694,545
02/08/2021,10,-1170,516
02/08/2021,11,-1036,524
02/08/2021,12,-934,506
02/08/2021,13,-1136,492
02/08/2021,14,-951,509
02/08/2021,15,-1034,524
02/08/2021,16,-826,499
02/08/2021,17,-63,517
02/08/2021,18,2,497
02/08/2021,19,-202,508
02/08/2021,20,-3,530
02/08/2021,21,274,529
02/08/2021,22,589,487
02/08/2021,23,524,530
02/08/2021,24,849,525
02/09/2021,1,-72,471
02/09/2021,2,-96,418
02/09/2021,3,-216,422
02/09/2021,4,-20,421
02/09/2021,5,4,449
02/09/2021,6,399,416
02/09/2021,7,-281,498
02/09/2021,8,-550,499
02/09/2021,9,-520,450
02/09/2021,10,-675,521
02/09/2021,11,-799,521
02/09/2021,12,-773,528
02/09/2021,13,-735,517
02/09/2021,14,-968,497
02/09/2021,15,-965,509
02/09/2021,16,-891,516
02/09/2021,17,-897,504
02/09/2021,18,-531,484
02/09/2021,19,-528,516
02/09/2021,20,-655,523
02/09/2021,21,-812,501
02/09/2021,22,-784,511
02/09/2021,23,-249,524
02/09/2021,24,-313,527
02/10/2021,1,-695,525
02/10/2021,2,-742,588
02/10/2021,3,-775,632
02/10/2021,4,-683,511
02/10/2021,5,-513,514
02/10/2021,6,-97,471
02/10/2021,7,-593,465
02/10/2021,8,-542,495
02/10/2021,9,-1150,512
02/10/2021,10,-1438,507
02/10/2021,11,-1291,527
02/10/2021,12,-1291,510
02/10/2021,13,-1385,503
02/10/2021,14,-1475,506
02/10/2021,15,-1571,494
02/10/2021,16,-1611,465
02/10/2021,17,-1006,462
02/10/2021,18,-789,492
02/10/2021,19,-755,504
02/10/2021,20,-707,496
02/10/2021,21,-802,498
02/10/2021,22,-985,486
02/10/2021,23,-527,534
02/10/2021,24,-720,504
02/11/2021,1,-484,491
02/11/2021,2,-493,501
02/11/2021,3,-501,537
02/11/2021,4,-410,495
02/11/2021,5,-379,463
02/11/2021,6,-309,498
02/11/2021,7,-823,467
02/11/2021,8,-978,531
02/11/2021,9,-1337,526
02/11/2021,10,-1487,490
02/11/2021,11,-888,488
02/11/2021,12,-1012,488
02/11/2021,13,-1027,480
02/11/2021,14,-803,476
02/11/2021,15,-883,517
02/11/2021,16,-859,502
02/11/2021,17,-981,490
02/11/2021,18,-947,467
02/11/2021,19,-798,507
02/11/2021,20,-728,512
02/11/2021,21,-422,509
02/11/2021,22,-457,497
02/11/2021,23,-174,476
02/11/2021,24,-39,451
02/12/2021,1,950,488
02/12/2021,2,883,511
02/12/2021,3,822,513
02/12/2021,4,774,497
02/12/2021,5,646,491
02/12/2021,6,721,486
02/12/2021,7,-118,469
02/12/2021,8,-234,497
02/12/2021,9,-405,518
02/12/2021,10,-793,521
02/12/2021,11,-842,548
02/12/2021,12,-625,549
02/12/2021,13,-1071,530
02/12/2021,14,-1084,526
02/12/2021,15,-1117,515
02/12/2021,16,-1332,494
02/12/2021,17,-963,484
02/12/2021,18,-810,490
02/12/2021,19,-616,491
02/12/2021,20,-420,498
02/12/2021,21,-239,498
02/12/2021,22,101,492
02/12/2021,23,730,227
02/12/2021,24,802,96
02/13/2021,1,2002,3
02/13/2021,2,2105,-162
02/13/2021,3,2130,-191
02/13/2021,4,1950,-31
02/13/2021,5,2026,-97
02/13/2021,6,2013,-3
02/13/2021,7,935,445
02/13/2021,8,609,503
02/13/2021,9,76,494
02/13/2021,10,-446,503
02/13/2021,11,-573,533
02/13/2021,12,-581,558
02/13/2021,13,-659,98
02/13/2021,14,-725,500
02/13/2021,15,-743,527
02/13/2021,16,-473,580
02/13/2021,17,-197,590
02/13/2021,18,-8,383
02/13/2021,19,-20,355
02/13/2021,20,472,213
02/13/2021,21,594,242
02/13/2021,22,585,86
02/13/2021,23,1596,-15
02/13/2021,24,1649,-59
02/14/2021,1,1852,-106
02/14/2021,2,1851,-113
02/14/2021,3,1824,-129
02/14/2021,4,1850,-110
02/14/2021,5,1843,-129
02/14/2021,6,2010,-118
02/14/2021,7,2005,-37
02/14/2021,8,1593,33
02/14/2021,9,1397,-56
02/14/2021,10,995,-140
02/14/2021,11,1074,-183
02/14/2021,12,918,-74
02/14/2021,13,905,-68
02/14/2021,14,844,-87
02/14/2021,15,733,-101
02/14/2021,16,800,-200
02/14/2021,17,593,-295
02/14/2021,18,700,-251
02/14/2021,19,798,-220
02/14/2021,20,1113,-170
02/14/2021,21,1525,-248
02/14/2021,22,1546,-302
02/14/2021,23,1695,-75
02/14/2021,24,1685,-77
02/15/2021,1,1636,-111
02/15/2021,2,1810,-300
02/15/2021,3,1676,-276
02/15/2021,4,1648,-235
02/15/2021,5,1695,-55
02/15/2021,6,1865,27
02/15/2021,7,1727,-84
02/15/2021,8,1599,-121
02/15/2021,9,1196,-62
02/15/2021,10,446,-47
02/15/2021,11,-111,57
02/15/2021,12,-401,72
02/15/2021,13,-494,86
02/15/2021,14,-563,126
02/15/2021,15,-366,122
02/15/2021,16,231,-29
02/15/2021,17,538,-55
02/15/2021,18,1042,-176
02/15/2021,19,1058,-171
02/15/2021,20,1042,-98
02/15/2021,21,1527,-73
02/15/2021,22,1862,-210
02/15/2021,23,1830,-129
02/15/2021,24,1821,-230
02/16/2021,1,876,-208
02/16/2021,2,732,-233
02/16/2021,3,655,-243
02/16/2021,4,783,-233
02/16/2021,5,804,-213
02/16/2021,6,1645,-12
02/16/2021,7,-13,182
02/16/2021,8,-565,224
02/16/2021,9,-1022,137
02/16/2021,10,-1445,427
02/16/2021,11,-1612,261
02/16/2021,12,-1658,396
02/16/2021,13,-1707,499
02/16/2021,14,-1838,502
02/16/2021,15,-1725,489
02/16/2021,16,-1539,478
02/16/2021,17,-554,493
02/16/2021,18,-598,487
02/16/2021,19,-532,481
02/16/2021,20,-183,479
02/16/2021,21,1,490
02/16/2021,22,294,476
02/16/2021,23,176,283
02/16/2021,24,303,288
02/17/2021,1,936,383
02/17/2021,2,1059,363
02/17/2021,3,1037,387
02/17/2021,4,1191,359
02/17/2021,5,1341,389
02/17/2021,6,1368,395
02/17/2021,7,637,434
02/17/2021,8,181,330
02/17/2021,9,-590,582
02/17/2021,10,-511,536
02/17/2021,11,-582,521
02/17/2021,12,-371,470
02/17/2021,13,-197,498
02/17/2021,14,29,447
02/17/2021,15,139,523
02/17/2021,16,210,517
02/17/2021,17,642,484
02/17/2021,18,1030,570
02/17/2021,19,1032,424
02/17/2021,20,1275,408
02/17/2021,21,1514,217
02/17/2021,22,1610,258
02/17/2021,23,1879,178
02/17/2021,24,1949,615
02/18/2021,1,2009,619
02/18/2021,2,2090,265
02/18/2021,3,2058,113
02/18/2021,4,2086,196
02/18/2021,5,2170,310
02/18/2021,6,2114,442
02/18/2021,7,1985,514
02/18/2021,8,1625,-43
02/18/2021,9,185,98
02/18/2021,10,61,177
02/18/2021,11,115,192
02/18/2021,12,98,139
02/18/2021,13,-42,172
02/18/2021,14,-42,154
02/18/2021,15,62,160
02/18/2021,16,330,180
02/18/2021,17,905,55
02/18/2021,18,975,-76
02/18/2021,19,1199,-42
02/18/2021,20,1043,-64
02/18/2021,21,1644,100
02/18/2021,22,1942,-35
02/18/2021,23,1877,178
02/18/2021,24,1985,186
02/19/2021,1,2028,211
02/19/2021,2,1913,180
02/19/2021,3,1850,180
02/19/2021,4,1810,136
02/19/2021,5,1973,60
02/19/2021,6,1979,231
02/19/2021,7,1484,334
02/19/2021,8,1429,123
02/19/2021,9,-113,108
02/19/2021,10,167,185
02/19/2021,11,7,186
02/19/2021,12,-57,221
02/19/2021,13,-120,203
02/19/2021,14,-289,202
02/19/2021,15,-182,166
02/19/2021,16,-147,155
02/19/2021,17,1127,157
02/19/2021,18,1440,175
02/19/2021,19,1456,177
02/19/2021,20,1247,162
02/19/2021,21,1469,174
02/19/2021,22,1653,179
02/19/2021,23,1787,114
02/19/2021,24,1780,108
02/20/2021,1,1303,97
02/20/2021,2,1194,45
02/20/2021,3,1051,80
02/20/2021,4,1200,116
02/20/2021,5,1471,194
02/20/2021,6,1684,233
02/20/2021,7,1359,322
02/20/2021,8,721,349
02/20/2021,9,-144,370
02/20/2021,10,-528,372
02/20/2021,11,-644,349
02/20/2021,12,-1001,345
02/20/2021,13,-819,314
02/20/2021,14,-935,299
02/20/2021,15,-914,274
02/20/2021,16,-658,350
02/20/2021,17,-648,353
02/20/2021,18,689,392
02/20/2021,19,914,407
02/20/2021,20,483,393
02/20/2021,21,268,391
02/20/2021,22,211,425
02/20/2021,23,499,396
02/20/2021,24,459,336
02/21/2021,1,724,406
02/21/2021,2,863,401
02/21/2021,3,1000,241
02/21/2021,4,1158,116
02/21/2021,5,1084,109
02/21/2021,6,1467,219
02/21/2021,7,1388,438
02/21/2021,8,980,397
02/21/2021,9,-845,392
02/21/2021,10,-1163,459
02/21/2021,11,-1207,457
02/21/2021,12,-1301,473
02/21/2021,13,-1423,489
02/21/2021,14,-1134,466
02/21/2021,15,-1034,444
02/21/2021,16,-960,452
02/21/2021,17,95,424
02/21/2021,18,1089,469
02/21/2021,19,1215,507
02/21/2021,20,1197,532
02/21/2021,21,1110,101
02/21/2021,22,1260,0
02/21/2021,23,875,0
02/21/2021,24,892,0
02/22/2021,1,422,0
02/22/2021,2,707,0
02/22/2021,3,807,0
02/22/2021,4,775,0
02/22/2021,5,795,0
02/22/2021,6,580,0
02/22/2021,7,609,0
02/22/2021,8,333,0
02/22/2021,9,-132,0
02/22/2021,10,-351,56
02/22/2021,11,-499,-9
02/22/2021,12,-558,-12
02/22/2021,13,-535,378
02/22/2021,14,-600,475
02/22/2021,15,-542,399
02/22/2021,16,-491,458
02/22/2021,17,-137,343
02/22/2021,18,133,-17
02/22/2021,19,172,-206
02/22/2021,20,119,-201
02/22/2021,21,47,-198
02/22/2021,22,88,-70
02/22/2021,23,296,13
02/22/2021,24,333,71
02/23/2021,1,536,43
02/23/2021,2,527,84
02/23/2021,3,547,335
02/23/2021,4,596,351
02/23/2021,5,1136,317
02/23/2021,6,1213,326
02/23/2021,7,117,347
02/23/2021,8,-155,398
02/23/2021,9,-1025,429
02/23/2021,10,-831,418
02/23/2021,11,-923,449
02/23/2021,12,-1008,443
02/23/2021,13,-1041,416
02/23/2021,14,-927,241
02/23/2021,15,-889,249
02/23/2021,16,-745,219
02/23/2021,17,-225,189
02/23/2021,18,-236,215
02/23/2021,19,-185,182
02/23/2021,20,-45,115
02/23/2021,21,-189,232
02/23/2021,22,44,199
02/23/2021,23,839,116
02/23/2021,24,836,135
02/24/2021,1,735,201
02/24/2021,2,793,220
02/24/2021,3,702,216
02/24/2021,4,716,218
02/24/2021,5,1077,204
02/24/2021,6,328,187
02/24/2021,7,790,228
02/24/2021,8,550,227
02/24/2021,9,-403,225
02/24/2021,10,338,257
02/24/2021,11,378,258
02/24/2021,12,269,230
02/24/2021,13,49,216
02/24/2021,14,-169,296
02/24/2021,15,-167,267
02/24/2021,16,-342,286
02/24/2021,17,82,238
02/24/2021,18,592,252
02/24/2021,19,666,279
02/24/2021,20,590,283
02/24/2021,21,580,265
02/24/2021,22,453,232
02/24/2021,23,-67,172
02/24/2021,24,742,191
02/25/2021,1,446,117
02/25/2021,2,278,124
02/25/2021,3,159,144
02/25/2021,4,202,232
02/25/2021,5,248,293
02/25/2021,6,408,318
02/25/2021,7,492,300
02/25/2021,8,-233,427
02/25/2021,9,-998,291
02/25/2021,10,-873,291
02/25/2021,11,-836,299
02/25/2021,12,-996,287
02/25/2021,13,-1114,291
02/25/2021,14,-1068,275
02/25/2021,15,-1130,258
02/25/2021,16,-1081,266
02/25/2021,17,-29,266
02/25/2021,18,-190,418
02/25/2021,19,-62,349
02/25/2021,20,-178,345
02/25/2021,21,18,418
02/25/2021,22,330,414
02/25/2021,23,-270,394
02/25/2021,24,-334,271
02/26/2021,1,-370,286
02/26/2021,2,-241,285
02/26/2021,3,-434,426
02/26/2021,4,-409,78
02/26/2021,5,-223,109
02/26/2021,6,57,391
02/26/2021,7,250,368
02/26/2021,8,-271,451
02/26/2021,9,-899,445
02/26/2021,10,-875,475
02/26/2021,11,-1039,528
02/26/2021,12,-969,466
02/26/2021,13,-928,416
02/26/2021,14,-984,469
02/26/2021,15,-917,498
02/26/2021,16,-848,476
02/26/2021,17,-322,399
02/26/2021,18,-190,423
02/26/2021,19,-319,441
02/26/2021,20,-319,424
02/26/2021,21,110,447
02/26/2021,22,57,444
02/26/2021,23,-283,422
02/26/2021,24,-334,455
02/27/2021,1,66,462
02/27/2021,2,-35,479
02/27/2021,3,191,521
02/27/2021,4,340,552
02/27/2021,5,813,509
02/27/2021,6,1062,464
02/27/2021,7,1349,452
02/27/2021,8,750,415
02/27/2021,9,65,405
02/27/2021,10,-144,429
02/27/2021,11,-113,429
02/27/2021,12,-186,413
02/27/2021,13,-177,418
02/27/2021,14,-217,430
02/27/2021,15,-240,428
02/27/2021,16,-320,418
02/27/2021,17,-45,362
02/27/2021,18,57,370
02/27/2021,19,119,372
02/27/2021,20,-70,408
02/27/2021,21,300,475
02/27/2021,22,572,228
02/27/2021,23,511,127
02/27/2021,24,566,120
02/28/2021,1,382,191
02/28/2021,2,295,232
02/28/2021,3,362,223
02/28/2021,4,467,158
02/28/2021,5,720,207
02/28/2021,6,895,200
02/28/2021,7,949,288
02/28/2021,8,547,222
02/28/2021,9,-547,237
02/28/2021,10,-934,283
02/28/2021,11,-1003,360
02/28/2021,12,-819,331
02/28/2021,13,-745,344
02/28/2021,14,-573,347
02/28/2021,15,-544,442
02/28/2021,16,-537,464
02/28/2021,17,313,430
02/28/2021,18,203,417
02/28/2021,19,165,454
02/28/2021,20,255,472
02/28/2021,21,590,473
02/28/2021,22,1005,261
02/28/2021,23,1052,367
02/28/2021,24,918,328
03/01/2021,1,1371,117
03/01/2021,2,1360,110
03/01/2021,3,1321,203
03/01/2021,4,1378,204
03/01/2021,5,1529,175
03/01/2021,6,1228,548
03/01/2021,7,680,595
03/01/2021,8,424,434
03/01/2021,9,341,354
03/01/2021,10,317,366
03/01/2021,11,623,288
03/01/2021,12,627,315
03/01/2021,13,585,352
03/01/2021,14,543,362
03/01/2021,15,482,384
03/01/2021,16,684,362
03/01/2021,17,663,255
03/01/2021,18,499,235
03/01/2021,19,390,267
03/01/2021,20,242,272
03/01/2021,21,177,269
03/01/2021,22,431,222
03/01/2021,23,957,193
03/01/2021,24,1276,198
03/02/2021,1,530,185
03/02/2021,2,496,192
03/02/2021,3,439,203
03/02/2021,4,324,221
03/02/2021,5,619,201
03/02/2021,6,490,274
03/02/2021,7,-12,363
03/02/2021,8,11,377
03/02/2021,9,39,388
03/02/2021,10,-244,345
03/02/2021,11,-275,298
03/02/2021,12,-158,337
03/02/2021,13,-12,297
03/02/2021,14,-217,317
03/02/2021,15,-109,314
03/02/2021,16,42,253
03/02/2021,17,121,268
03/02/2021,18,132,292
03/02/2021,19,57,274
03/02/2021,20,190,273
03/02/2021,21,117,325
03/02/2021,22,347,387
03/02/2021,23,487,256
03/02/2021,24,686,263
03/03/2021,1,1230,180
03/03/2021,2,1278,153
03/03/2021,3,1297,243
03/03/2021,4,1321,329
03/03/2021,5,1541,386
03/03/2021,6,1829,369
03/03/2021,7,826,300
03/03/2021,8,563,295
03/03/2021,9,263,213
03/03/2021,10,507,245
03/03/2021,11,329,256
03/03/2021,12,366,257
03/03/2021,13,563,236
03/03/2021,14,503,291
03/03/2021,15,604,328
03/03/2021,16,735,285
03/03/2021,17,589,226
03/03/2021,18,354,213
03/03/2021,19,330,183
03/03/2021,20,460,222
03/03/2021,21,616,252
03/03/2021,22,1004,232
03/03/2021,23,1476,269
03/03/2021,24,1229,331
03/04/2021,1,699,438
03/04/2021,2,741,467
03/04/2021,3,646,508
03/04/2021,4,977,527
03/04/2021,5,1368,386
03/04/2021,6,1655,351
03/04/2021,7,1001,323
03/04/2021,8,482,377
03/04/2021,9,163,341
03/04/2021,10,445,388
03/04/2021,11,160,449
03/04/2021,12,410,478
03/04/2021,13,256,453
03/04/2021,14,212,463
03/04/2021,15,193,448
03/04/2021,16,191,478
03/04/2021,17,368,475
03/04/2021,18,434,448
03/04/2021,19,476,425
03/04/2021,20,399,397
03/04/2021,21,300,398
03/04/2021,22,537,415
03/04/2021,23,1073,444
03/04/2021,24,1125,416
03/05/2021,1,248,444
03/05/2021,2,84,585
03/05/2021,3,132,264
03/05/2021,4,200,243
03/05/2021,5,352,330
03/05/2021,6,437,488
03/05/2021,7,115,517
03/05/2021,8,-77,542
03/05/2021,9,-355,508
03/05/2021,10,74,471
03/05/2021,11,-15,376
03/05/2021,12,-81,427
03/05/2021,13,-206,450
03/05/2021,14,-255,448
03/05/2021,15,-348,464
03/05/2021,16,-582,511
03/05/2021,17,-420,467
03/05/2021,18,-370,338
03/05/2021,19,-361,494
03/05/2021,20,12,345
03/05/2021,21,216,365
03/05/2021,22,644,283
03/05/2021,23,869,237
03/05/2021,24,757,247
03/06/2021,1,1422,266
03/06/2021,2,1318,310
03/06/2021,3,931,316
03/06/2021,4,791,416
03/06/2021,5,827,439
03/06/2021,6,935,484
03/06/2021,7,375,468
03/06/2021,8,-390,507
03/06/2021,9,-438,486
03/06/2021,10,-383,462
03/06/2021,11,-422,502
03/06/2021,12,-607,519
03/06/2021,13,-526,509
03/06/2021,14,-621,487
03/06/2021,15,-625,521
