date,hour,elec_net_MW
09/03/2020,11,6944
09/03/2020,12,7057
09/03/2020,13,7182
09/03/2020,14,7214
09/03/2020,15,7269
09/03/2020,16,7239
09/03/2020,17,7337
09/03/2020,18,7420
09/03/2020,19,7288
09/03/2020,20,7104
09/03/2020,21,7037
09/03/2020,22,6767
09/03/2020,23,6348
09/03/2020,24,5889
09/04/2020,1,5590
09/04/2020,2,5343
09/04/2020,3,5202
09/04/2020,4,5129
09/04/2020,5,5199
09/04/2020,6,5379
09/04/2020,7,5732
09/04/2020,8,6180
09/04/2020,9,6571
09/04/2020,10,6825
09/04/2020,11,7058
09/04/2020,12,7214
09/04/2020,13,7338
09/04/2020,14,7418
09/04/2020,15,7428
09/04/2020,16,7457
09/04/2020,17,7546
09/04/2020,18,7561
09/04/2020,19,7387
09/04/2020,20,7146
09/04/2020,21,7092
09/04/2020,22,6782
09/04/2020,23,6372
09/04/2020,24,5961
09/05/2020,1,5601
09/05/2020,2,5379
09/05/2020,3,5222
09/05/2020,4,5150
09/05/2020,5,5128
09/05/2020,6,5223
09/05/2020,7,5329
09/05/2020,8,5572
09/05/2020,9,5951
09/05/2020,10,6253
09/05/2020,11,6469
09/05/2020,12,6614
09/05/2020,13,6670
09/05/2020,14,6677
09/05/2020,15,6697
09/05/2020,16,6725
09/05/2020,17,6811
09/05/2020,18,6930
09/05/2020,19,6843
09/05/2020,20,6727
09/05/2020,21,6694
09/05/2020,22,6466
09/05/2020,23,6138
09/05/2020,24,5772
09/06/2020,1,5476
09/06/2020,2,5315
09/06/2020,3,5180
09/06/2020,4,5129
09/06/2020,5,5124
09/06/2020,6,5179
09/06/2020,7,5251
09/06/2020,8,5490
09/06/2020,9,5858
09/06/2020,10,6182
09/06/2020,11,6450
09/06/2020,12,6567
09/06/2020,13,6690
09/06/2020,14,6693
09/06/2020,15,6681
09/06/2020,16,6689
09/06/2020,17,6841
09/06/2020,18,6946
09/06/2020,19,6800
09/06/2020,20,6679
09/06/2020,21,6702
09/06/2020,22,6427
09/06/2020,23,6054
09/06/2020,24,5664
09/07/2020,1,5343
09/07/2020,2,5172
09/07/2020,3,5031
09/07/2020,4,4961
09/07/2020,5,4961
09/07/2020,6,5053
09/07/2020,7,5079
09/07/2020,8,5304
09/07/2020,9,5697
09/07/2020,10,6030
09/07/2020,11,6262
09/07/2020,12,6437
09/07/2020,13,6471
09/07/2020,14,6487
09/07/2020,15,6466
09/07/2020,16,6497
09/07/2020,17,6636
09/07/2020,18,6797
09/07/2020,19,6749
09/07/2020,20,6651
09/07/2020,21,6662
09/07/2020,22,6346
09/07/2020,23,5931
09/07/2020,24,5516
09/08/2020,1,5255
09/08/2020,2,5104
09/08/2020,3,5029
09/08/2020,4,4994
09/08/2020,5,5062
09/08/2020,6,5300
09/08/2020,7,5664
09/08/2020,8,6172
09/08/2020,9,6549
09/08/2020,10,6727
09/08/2020,11,6838
09/08/2020,12,6908
09/08/2020,13,7000
09/08/2020,14,7056
09/08/2020,15,7041
09/08/2020,16,7034
09/08/2020,17,7171
09/08/2020,18,7327
09/08/2020,19,7200
09/08/2020,20,7030
09/08/2020,21,6974
09/08/2020,22,6660
09/08/2020,23,6203
09/08/2020,24,5754
09/09/2020,1,5373
09/09/2020,2,5182
09/09/2020,3,5058
09/09/2020,4,5013
09/09/2020,5,5020
09/09/2020,6,5216
09/09/2020,7,5618
09/09/2020,8,6122
09/09/2020,9,6433
09/09/2020,10,6663
09/09/2020,11,6831
09/09/2020,12,6981
09/09/2020,13,7126
09/09/2020,14,7230
09/09/2020,15,7278
09/09/2020,16,7320
09/09/2020,17,7433
09/09/2020,18,7548
09/09/2020,19,7398
09/09/2020,20,7239
09/09/2020,21,7179
09/09/2020,22,6829
09/09/2020,23,6335
09/09/2020,24,5870
09/10/2020,1,5525
09/10/2020,2,5299
09/10/2020,3,5133
09/10/2020,4,5057
09/10/2020,5,5104
09/10/2020,6,5351
09/10/2020,7,5793
09/10/2020,8,6280
09/10/2020,9,6622
09/10/2020,10,6848
09/10/2020,11,7019
09/10/2020,12,7172
09/10/2020,13,7321
09/10/2020,14,7412
09/10/2020,15,7531
09/10/2020,16,7568
09/10/2020,17,7700
09/10/2020,18,7789
09/10/2020,19,7639
09/10/2020,20,7390
09/10/2020,21,7318
09/10/2020,22,6966
09/10/2020,23,6497
09/10/2020,24,5978
09/11/2020,1,5605
09/11/2020,2,5398
09/11/2020,3,5245
09/11/2020,4,5215
09/11/2020,5,5245
09/11/2020,6,5424
09/11/2020,7,5831
09/11/2020,8,6341
09/11/2020,9,6686
09/11/2020,10,6888
09/11/2020,11,7072
09/11/2020,12,7212
09/11/2020,13,7334
09/11/2020,14,7378
09/11/2020,15,7400
09/11/2020,16,7415
09/11/2020,17,7502
09/11/2020,18,7505
09/11/2020,19,7321
09/11/2020,20,7118
09/11/2020,21,7030
09/11/2020,22,6699
09/11/2020,23,6313
09/11/2020,24,5894
09/12/2020,1,5487
09/12/2020,2,5307
09/12/2020,3,5160
09/12/2020,4,5101
09/12/2020,5,5112
09/12/2020,6,5179
09/12/2020,7,5341
09/12/2020,8,5609
09/12/2020,9,5974
09/12/2020,10,6276
09/12/2020,11,6470
09/12/2020,12,6613
09/12/2020,13,6678
09/12/2020,14,6659
09/12/2020,15,6619
09/12/2020,16,6635
09/12/2020,17,6687
09/12/2020,18,6778
09/12/2020,19,6703
09/12/2020,20,6644
09/12/2020,21,6521
09/12/2020,22,6277
09/12/2020,23,5951
09/12/2020,24,5610
09/13/2020,1,5312
09/13/2020,2,5165
09/13/2020,3,5073
09/13/2020,4,5008
09/13/2020,5,5024
09/13/2020,6,5063
09/13/2020,7,5229
09/13/2020,8,5454
09/13/2020,9,5832
09/13/2020,10,6188
09/13/2020,11,6408
09/13/2020,12,6538
09/13/2020,13,6601
09/13/2020,14,6575
09/13/2020,15,6512
09/13/2020,16,6564
09/13/2020,17,6664
09/13/2020,18,6842
09/13/2020,19,6814
09/13/2020,20,6843
09/13/2020,21,6722
09/13/2020,22,6385
09/13/2020,23,5953
09/13/2020,24,5565
09/14/2020,1,5319
09/14/2020,2,5194
09/14/2020,3,5098
09/14/2020,4,5072
09/14/2020,5,5114
09/14/2020,6,5324
09/14/2020,7,5827
09/14/2020,8,6451
09/14/2020,9,6752
09/14/2020,10,6860
09/14/2020,11,6937
09/14/2020,12,7028
09/14/2020,13,7087
09/14/2020,14,7067
09/14/2020,15,6999
09/14/2020,16,7024
09/14/2020,17,7147
09/14/2020,18,7322
09/14/2020,19,7273
09/14/2020,20,7196
09/14/2020,21,6978
09/14/2020,22,6598
09/14/2020,23,6169
09/14/2020,24,5723
09/15/2020,1,5368
09/15/2020,2,5209
09/15/2020,3,5065
09/15/2020,4,4997
09/15/2020,5,5047
09/15/2020,6,5276
09/15/2020,7,5842
09/15/2020,8,6380
09/15/2020,9,6675
09/15/2020,10,6797
09/15/2020,11,6905
09/15/2020,12,6955
09/15/2020,13,7027
09/15/2020,14,7037
09/15/2020,15,7032
09/15/2020,16,7058
09/15/2020,17,7142
09/15/2020,18,7310
09/15/2020,19,7206
09/15/2020,20,7170
09/15/2020,21,6998
09/15/2020,22,6664
09/15/2020,23,6265
09/15/2020,24,5769
09/16/2020,1,5463
09/16/2020,2,5316
09/16/2020,3,5197
09/16/2020,4,5151
09/16/2020,5,5170
09/16/2020,6,5396
09/16/2020,7,5900
09/16/2020,8,6476
09/16/2020,9,6723
09/16/2020,10,6882
09/16/2020,11,6993
09/16/2020,12,7096
09/16/2020,13,7210
09/16/2020,14,7190
09/16/2020,15,7188
09/16/2020,16,7189
09/16/2020,17,7326
09/16/2020,18,7450
09/16/2020,19,7316
09/16/2020,20,7304
09/16/2020,21,7082
09/16/2020,22,6715
09/16/2020,23,6272
09/16/2020,24,5794
09/17/2020,1,5446
09/17/2020,2,5260
09/17/2020,3,5146
09/17/2020,4,5097
09/17/2020,5,5147
09/17/2020,6,5386
09/17/2020,7,5885
09/17/2020,8,6443
09/17/2020,9,6735
09/17/2020,10,6895
09/17/2020,11,6986
09/17/2020,12,7051
09/17/2020,13,7069
09/17/2020,14,7057
09/17/2020,15,7020
09/17/2020,16,7029
09/17/2020,17,7152
09/17/2020,18,7243
09/17/2020,19,7169
09/17/2020,20,7132
09/17/2020,21,6960
09/17/2020,22,6567
09/17/2020,23,6156
09/17/2020,24,5682
09/18/2020,1,5396
09/18/2020,2,5219
09/18/2020,3,5129
09/18/2020,4,5097
09/18/2020,5,5127
09/18/2020,6,5351
09/18/2020,7,5828
09/18/2020,8,6425
09/18/2020,9,6747
09/18/2020,10,6862
09/18/2020,11,6961
09/18/2020,12,7033
09/18/2020,13,7049
09/18/2020,14,7055
09/18/2020,15,7031
09/18/2020,16,6992
09/18/2020,17,7033
09/18/2020,18,7080
09/18/2020,19,6994
09/18/2020,20,7015
09/18/2020,21,6803
09/18/2020,22,6513
09/18/2020,23,6140
09/18/2020,24,5765
09/19/2020,1,5417
09/19/2020,2,5245
09/19/2020,3,5111
09/19/2020,4,5063
09/19/2020,5,5076
09/19/2020,6,5136
09/19/2020,7,5317
09/19/2020,8,5615
09/19/2020,9,6003
09/19/2020,10,6346
09/19/2020,11,6536
09/19/2020,12,6613
09/19/2020,13,6635
09/19/2020,14,6554
09/19/2020,15,6482
09/19/2020,16,6455
09/19/2020,17,6549
09/19/2020,18,6652
09/19/2020,19,6583
09/19/2020,20,6603
09/19/2020,21,6461
09/19/2020,22,6173
09/19/2020,23,5877
09/19/2020,24,5530
09/20/2020,1,5289
09/20/2020,2,5163
09/20/2020,3,5074
09/20/2020,4,5024
09/20/2020,5,5001
09/20/2020,6,5074
09/20/2020,7,5215
09/20/2020,8,5422
09/20/2020,9,5807
09/20/2020,10,6164
09/20/2020,11,6325
09/20/2020,12,6456
09/20/2020,13,6527
09/20/2020,14,6467
09/20/2020,15,6472
09/20/2020,16,6531
09/20/2020,17,6700
09/20/2020,18,6922
09/20/2020,19,6883
09/20/2020,20,6944
09/20/2020,21,6807
09/20/2020,22,6464
09/20/2020,23,6012
09/20/2020,24,5613
09/21/2020,1,5301
09/21/2020,2,5153
09/21/2020,3,5057
09/21/2020,4,5056
09/21/2020,5,5090
09/21/2020,6,5322
09/21/2020,7,5864
09/21/2020,8,6419
09/21/2020,9,6661
09/21/2020,10,6781
09/21/2020,11,6872
09/21/2020,12,6899
09/21/2020,13,6934
09/21/2020,14,6921
09/21/2020,15,6854
09/21/2020,16,6870
09/21/2020,17,6969
09/21/2020,18,7119
09/21/2020,19,7075
09/21/2020,20,7075
09/21/2020,21,6896
09/21/2020,22,6558
09/21/2020,23,6110
09/21/2020,24,5677
09/22/2020,1,5304
09/22/2020,2,5130
09/22/2020,3,5023
09/22/2020,4,4980
09/22/2020,5,5035
09/22/2020,6,5279
09/22/2020,7,5804
09/22/2020,8,6434
09/22/2020,9,6694
09/22/2020,10,6804
09/22/2020,11,6882
09/22/2020,12,6968
09/22/2020,13,7004
09/22/2020,14,6988
09/22/2020,15,6952
09/22/2020,16,6935
09/22/2020,17,7001
09/22/2020,18,7138
09/22/2020,19,7096
09/22/2020,20,7154
09/22/2020,21,6942
09/22/2020,22,6587
09/22/2020,23,6130
09/22/2020,24,5712
09/23/2020,1,5364
09/23/2020,2,5168
09/23/2020,3,5042
09/23/2020,4,5032
09/23/2020,5,5084
09/23/2020,6,5376
09/23/2020,7,5936
09/23/2020,8,6598
09/23/2020,9,6872
09/23/2020,10,7020
09/23/2020,11,7101
09/23/2020,12,7149
09/23/2020,13,7237
09/23/2020,14,7171
09/23/2020,15,7109
09/23/2020,16,7100
09/23/2020,17,7166
09/23/2020,18,7342
09/23/2020,19,7371
09/23/2020,20,7293
09/23/2020,21,7034
09/23/2020,22,6650
09/23/2020,23,6197
09/23/2020,24,5753
09/24/2020,1,5417
09/24/2020,2,5223
09/24/2020,3,5120
09/24/2020,4,5105
09/24/2020,5,5123
09/24/2020,6,5378
09/24/2020,7,5962
09/24/2020,8,6650
09/24/2020,9,6960
09/24/2020,10,7024
09/24/2020,11,7089
09/24/2020,12,7100
09/24/2020,13,7088
09/24/2020,14,7036
09/24/2020,15,6931
09/24/2020,16,6917
09/24/2020,17,6970
09/24/2020,18,7136
09/24/2020,19,7155
09/24/2020,20,7193
09/24/2020,21,7007
09/24/2020,22,6700
09/24/2020,23,6266
09/24/2020,24,5837
09/25/2020,1,5480
09/25/2020,2,5277
09/25/2020,3,5181
09/25/2020,4,5148
09/25/2020,5,5232
09/25/2020,6,5513
09/25/2020,7,6004
09/25/2020,8,6607
09/25/2020,9,6897
09/25/2020,10,7031
09/25/2020,11,7145
09/25/2020,12,7204
09/25/2020,13,7151
09/25/2020,14,7059
09/25/2020,15,6942
09/25/2020,16,6853
09/25/2020,17,6860
09/25/2020,18,6986
09/25/2020,19,6944
09/25/2020,20,6991
09/25/2020,21,6831
09/25/2020,22,6567
09/25/2020,23,6220
09/25/2020,24,5842
09/26/2020,1,5471
09/26/2020,2,5283
09/26/2020,3,5194
09/26/2020,4,5148
09/26/2020,5,5166
09/26/2020,6,5259
09/26/2020,7,5492
09/26/2020,8,5794
09/26/2020,9,6181
09/26/2020,10,6494
09/26/2020,11,6641
09/26/2020,12,6721
09/26/2020,13,6723
09/26/2020,14,6650
09/26/2020,15,6594
09/26/2020,16,6565
09/26/2020,17,6587
09/26/2020,18,6712
09/26/2020,19,6729
09/26/2020,20,6756
09/26/2020,21,6596
09/26/2020,22,6344
09/26/2020,23,6046
09/26/2020,24,5704
09/27/2020,1,5422
09/27/2020,2,5334
09/27/2020,3,5238
09/27/2020,4,5233
09/27/2020,5,5267
09/27/2020,6,5335
09/27/2020,7,5562
09/27/2020,8,5828
09/27/2020,9,6173
09/27/2020,10,6457
09/27/2020,11,6615
09/27/2020,12,6693
09/27/2020,13,6672
09/27/2020,14,6607
09/27/2020,15,6538
09/27/2020,16,6558
09/27/2020,17,6659
09/27/2020,18,6836
09/27/2020,19,6890
09/27/2020,20,6987
09/27/2020,21,6818
09/27/2020,22,6512
09/27/2020,23,6063
09/27/2020,24,5673
09/28/2020,1,5418
09/28/2020,2,5310
09/28/2020,3,5209
09/28/2020,4,5207
09/28/2020,5,5303
09/28/2020,6,5617
09/28/2020,7,6106
09/28/2020,8,6698
09/28/2020,9,6920
09/28/2020,10,6980
09/28/2020,11,6986
09/28/2020,12,7046
09/28/2020,13,7130
09/28/2020,14,7084
09/28/2020,15,7055
09/28/2020,16,7011
09/28/2020,17,7107
09/28/2020,18,7246
09/28/2020,19,7231
09/28/2020,20,7291
09/28/2020,21,7071
09/28/2020,22,6723
09/28/2020,23,6311
09/28/2020,24,5878
09/29/2020,1,5552
09/29/2020,2,5376
09/29/2020,3,5307
09/29/2020,4,5229
09/29/2020,5,5290
09/29/2020,6,5539
09/29/2020,7,6063
09/29/2020,8,6636
09/29/2020,9,6888
09/29/2020,10,6951
09/29/2020,11,6998
09/29/2020,12,7060
09/29/2020,13,7087
09/29/2020,14,7117
09/29/2020,15,7049
09/29/2020,16,7094
09/29/2020,17,7180
09/29/2020,18,7337
09/29/2020,19,7242
09/29/2020,20,7308
09/29/2020,21,7128
09/29/2020,22,6757
09/29/2020,23,6268
09/29/2020,24,5871
09/30/2020,1,5571
09/30/2020,2,5372
09/30/2020,3,5297
09/30/2020,4,5246
09/30/2020,5,5323
09/30/2020,6,5565
09/30/2020,7,6079
09/30/2020,8,6687
09/30/2020,9,6892
09/30/2020,10,6967
09/30/2020,11,7025
09/30/2020,12,7069
09/30/2020,13,7201
09/30/2020,14,7148
09/30/2020,15,7101
09/30/2020,16,7088
09/30/2020,17,7165
09/30/2020,18,7323
09/30/2020,19,7264
09/30/2020,20,7361
09/30/2020,21,7122
09/30/2020,22,6756
09/30/2020,23,6320
09/30/2020,24,5919
10/01/2020,1,5604
10/01/2020,2,5424
10/01/2020,3,5270
10/01/2020,4,5259
10/01/2020,5,5316
10/01/2020,6,5601
10/01/2020,7,6092
10/01/2020,8,6687
10/01/2020,9,6876
10/01/2020,10,6921
10/01/2020,11,6970
10/01/2020,12,7023
10/01/2020,13,7074
10/01/2020,14,7100
10/01/2020,15,7015
10/01/2020,16,7006
10/01/2020,17,7099
10/01/2020,18,7256
10/01/2020,19,7311
10/01/2020,20,7368
10/01/2020,21,7154
10/01/2020,22,6766
10/01/2020,23,6294
10/01/2020,24,5919
10/02/2020,1,5607
10/02/2020,2,5422
10/02/2020,3,5339
10/02/2020,4,5281
10/02/2020,5,5345
10/02/2020,6,5632
10/02/2020,7,6091
10/02/2020,8,6707
10/02/2020,9,6938
10/02/2020,10,6969
10/02/2020,11,7025
10/02/2020,12,7053
10/02/2020,13,7128
10/02/2020,14,7108
10/02/2020,15,7098
10/02/2020,16,7085
10/02/2020,17,7152
10/02/2020,18,7213
10/02/2020,19,7184
10/02/2020,20,7230
10/02/2020,21,6966
10/02/2020,22,6610
10/02/2020,23,6237
10/02/2020,24,5914
10/03/2020,1,5569
10/03/2020,2,5386
10/03/2020,3,5271
10/03/2020,4,5195
10/03/2020,5,5204
10/03/2020,6,5334
10/03/2020,7,5581
10/03/2020,8,5873
10/03/2020,9,6226
10/03/2020,10,6539
10/03/2020,11,6689
10/03/2020,12,6708
10/03/2020,13,6779
10/03/2020,14,6725
10/03/2020,15,6667
10/03/2020,16,6653
10/03/2020,17,6721
10/03/2020,18,6824
10/03/2020,19,6862
10/03/2020,20,6864
10/03/2020,21,6666
10/03/2020,22,6343
10/03/2020,23,6002
10/03/2020,24,5667
10/04/2020,1,5345
10/04/2020,2,5234
10/04/2020,3,5138
10/04/2020,4,5094
10/04/2020,5,5085
10/04/2020,6,5134
10/04/2020,7,5319
10/04/2020,8,5618
10/04/2020,9,5986
10/04/2020,10,6353
10/04/2020,11,6537
10/04/2020,12,6644
10/04/2020,13,6661
10/04/2020,14,6604
10/04/2020,15,6572
10/04/2020,16,6593
10/04/2020,17,6748
10/04/2020,18,6933
10/04/2020,19,7005
10/04/2020,20,7037
10/04/2020,21,6785
10/04/2020,22,6466
10/04/2020,23,6059
10/04/2020,24,5668
10/05/2020,1,5411
10/05/2020,2,5279
10/05/2020,3,5211
10/05/2020,4,5210
10/05/2020,5,5288
10/05/2020,6,5603
10/05/2020,7,6124
10/05/2020,8,6750
10/05/2020,9,6988
10/05/2020,10,7099
10/05/2020,11,7123
10/05/2020,12,7211
10/05/2020,13,7251
10/05/2020,14,7207
10/05/2020,15,7134
10/05/2020,16,7056
10/05/2020,17,7163
10/05/2020,18,7250
10/05/2020,19,7294
10/05/2020,20,7345
10/05/2020,21,7056
10/05/2020,22,6667
10/05/2020,23,6228
10/05/2020,24,5822
10/06/2020,1,5500
10/06/2020,2,5321
10/06/2020,3,5219
10/06/2020,4,5184
10/06/2020,5,5253
10/06/2020,6,5483
10/06/2020,7,6038
10/06/2020,8,6695
10/06/2020,9,6936
10/06/2020,10,6954
10/06/2020,11,6965
10/06/2020,12,6942
10/06/2020,13,6993
10/06/2020,14,6937
10/06/2020,15,6867
10/06/2020,16,6881
10/06/2020,17,7003
10/06/2020,18,7165
10/06/2020,19,7213
10/06/2020,20,7263
10/06/2020,21,6974
10/06/2020,22,6617
10/06/2020,23,6159
10/06/2020,24,5740
10/07/2020,1,5452
10/07/2020,2,5299
10/07/2020,3,5174
10/07/2020,4,5151
10/07/2020,5,5212
10/07/2020,6,5430
10/07/2020,7,6047
10/07/2020,8,6664
10/07/2020,9,6933
10/07/2020,10,6972
10/07/2020,11,7021
10/07/2020,12,7032
10/07/2020,13,7076
10/07/2020,14,7062
10/07/2020,15,6935
10/07/2020,16,6928
10/07/2020,17,7060
10/07/2020,18,7248
10/07/2020,19,7275
10/07/2020,20,7297
10/07/2020,21,7035
10/07/2020,22,6634
10/07/2020,23,6180
10/07/2020,24,5745
10/08/2020,1,5396
10/08/2020,2,5219
10/08/2020,3,5086
10/08/2020,4,5061
10/08/2020,5,5111
10/08/2020,6,5398
10/08/2020,7,5963
10/08/2020,8,6634
10/08/2020,9,6841
10/08/2020,10,6934
10/08/2020,11,6963
10/08/2020,12,6954
10/08/2020,13,6943
10/08/2020,14,6906
10/08/2020,15,6851
10/08/2020,16,6885
10/08/2020,17,6976
10/08/2020,18,7118
10/08/2020,19,7212
10/08/2020,20,7187
10/08/2020,21,6964
10/08/2020,22,6612
10/08/2020,23,6208
10/08/2020,24,5811
10/09/2020,1,5444
10/09/2020,2,5251
10/09/2020,3,5155
10/09/2020,4,5133
10/09/2020,5,5176
10/09/2020,6,5443
10/09/2020,7,5964
10/09/2020,8,6617
10/09/2020,9,6881
10/09/2020,10,7038
10/09/2020,11,7136
10/09/2020,12,7248
10/09/2020,13,7279
10/09/2020,14,7254
10/09/2020,15,7193
10/09/2020,16,7157
10/09/2020,17,7269
10/09/2020,18,7380
10/09/2020,19,7412
10/09/2020,20,7239
10/09/2020,21,7015
10/09/2020,22,6695
10/09/2020,23,6262
10/09/2020,24,5868
10/10/2020,1,5543
10/10/2020,2,5358
10/10/2020,3,5235
10/10/2020,4,5196
10/10/2020,5,5200
10/10/2020,6,5316
10/10/2020,7,5522
10/10/2020,8,5893
10/10/2020,9,6286
10/10/2020,10,6576
10/10/2020,11,6732
10/10/2020,12,6822
10/10/2020,13,6839
10/10/2020,14,6766
10/10/2020,15,6690
10/10/2020,16,6610
10/10/2020,17,6713
10/10/2020,18,6907
10/10/2020,19,7001
10/10/2020,20,6970
10/10/2020,21,6759
10/10/2020,22,6478
10/10/2020,23,6149
10/10/2020,24,5790
10/11/2020,1,5538
10/11/2020,2,5387
10/11/2020,3,5285
10/11/2020,4,5278
10/11/2020,5,5242
10/11/2020,6,5392
10/11/2020,7,5595
10/11/2020,8,5956
10/11/2020,9,6294
10/11/2020,10,6666
10/11/2020,11,6873
10/11/2020,12,7011
10/11/2020,13,7106
10/11/2020,14,7155
10/11/2020,15,7183
10/11/2020,16,7212
10/11/2020,17,7315
10/11/2020,18,7363
10/11/2020,19,7270
10/11/2020,20,7133
10/11/2020,21,6931
10/11/2020,22,6686
10/11/2020,23,6327
10/11/2020,24,5934
10/12/2020,1,5676
10/12/2020,2,5517
10/12/2020,3,5417
10/12/2020,4,5377
10/12/2020,5,5443
10/12/2020,6,5538
10/12/2020,7,5758
10/12/2020,8,6094
10/12/2020,9,6417
10/12/2020,10,6681
10/12/2020,11,6836
10/12/2020,12,6901
10/12/2020,13,6896
10/12/2020,14,6805
10/12/2020,15,6683
10/12/2020,16,6695
10/12/2020,17,6834
10/12/2020,18,7007
10/12/2020,19,7137
10/12/2020,20,7112
10/12/2020,21,6872
10/12/2020,22,6586
10/12/2020,23,6179
10/12/2020,24,5808
10/13/2020,1,5605
10/13/2020,2,5464
10/13/2020,3,5411
10/13/2020,4,5426
10/13/2020,5,5520
10/13/2020,6,5906
10/13/2020,7,6523
10/13/2020,8,7284
10/13/2020,9,7547
10/13/2020,10,7637
10/13/2020,11,7572
10/13/2020,12,7514
10/13/2020,13,7408
10/13/2020,14,7274
10/13/2020,15,7175
10/13/2020,16,7151
10/13/2020,17,7189
10/13/2020,18,7366
10/13/2020,19,7541
10/13/2020,20,7540
10/13/2020,21,7361
10/13/2020,22,6987
10/13/2020,23,6553
10/13/2020,24,6170
10/14/2020,1,5820
10/14/2020,2,5670
10/14/2020,3,5544
10/14/2020,4,5579
10/14/2020,5,5646
10/14/2020,6,5994
10/14/2020,7,6566
10/14/2020,8,7283
10/14/2020,9,7494
10/14/2020,10,7450
10/14/2020,11,7409
10/14/2020,12,7363
10/14/2020,13,7374
10/14/2020,14,7270
10/14/2020,15,7123
10/14/2020,16,7048
10/14/2020,17,7169
10/14/2020,18,7387
10/14/2020,19,7597
10/14/2020,20,7627
10/14/2020,21,7386
10/14/2020,22,7026
10/14/2020,23,6552
10/14/2020,24,6138
10/15/2020,1,5834
10/15/2020,2,5682
10/15/2020,3,5585
10/15/2020,4,5592
10/15/2020,5,5690
10/15/2020,6,5986
10/15/2020,7,6569
10/15/2020,8,7281
10/15/2020,9,7460
10/15/2020,10,7396
10/15/2020,11,7382
10/15/2020,12,7358
10/15/2020,13,7396
10/15/2020,14,7302
10/15/2020,15,7199
10/15/2020,16,7145
10/15/2020,17,7244
10/15/2020,18,7514
10/15/2020,19,7723
10/15/2020,20,7668
10/15/2020,21,7392
10/15/2020,22,7027
10/15/2020,23,6570
10/15/2020,24,6122
10/16/2020,1,5784
10/16/2020,2,5621
10/16/2020,3,5521
10/16/2020,4,5490
10/16/2020,5,5586
10/16/2020,6,5836
10/16/2020,7,6397
10/16/2020,8,7099
10/16/2020,9,7417
10/16/2020,10,7515
10/16/2020,11,7494
10/16/2020,12,7479
10/16/2020,13,7475
10/16/2020,14,7383
10/16/2020,15,7257
10/16/2020,16,7208
10/16/2020,17,7313
10/16/2020,18,7486
10/16/2020,19,7566
10/16/2020,20,7428
10/16/2020,21,7158
10/16/2020,22,6841
10/16/2020,23,6486
10/16/2020,24,6112
10/17/2020,1,5758
10/17/2020,2,5583
10/17/2020,3,5477
10/17/2020,4,5424
10/17/2020,5,5436
10/17/2020,6,5598
10/17/2020,7,5859
10/17/2020,8,6278
10/17/2020,9,6627
10/17/2020,10,6895
10/17/2020,11,7027
10/17/2020,12,7097
10/17/2020,13,7051
10/17/2020,14,6934
10/17/2020,15,6843
10/17/2020,16,6840
10/17/2020,17,6989
10/17/2020,18,7215
10/17/2020,19,7379
10/17/2020,20,7256
10/17/2020,21,7007
10/17/2020,22,6720
10/17/2020,23,6379
10/17/2020,24,6057
10/18/2020,1,5854
10/18/2020,2,5751
10/18/2020,3,5707
10/18/2020,4,5657
10/18/2020,5,5735
10/18/2020,6,5864
10/18/2020,7,6114
10/18/2020,8,6486
10/18/2020,9,6802
10/18/2020,10,7067
10/18/2020,11,7225
10/18/2020,12,7317
10/18/2020,13,7316
10/18/2020,14,7284
10/18/2020,15,7185
10/18/2020,16,7208
10/18/2020,17,7428
10/18/2020,18,7711
10/18/2020,19,7821
10/18/2020,20,7658
10/18/2020,21,7386
10/18/2020,22,7016
10/18/2020,23,6593
10/18/2020,24,6192
10/19/2020,1,5896
10/19/2020,2,5768
10/19/2020,3,5681
10/19/2020,4,5690
10/19/2020,5,5727
10/19/2020,6,5982
10/19/2020,7,6560
10/19/2020,8,7285
10/19/2020,9,7543
10/19/2020,10,7631
10/19/2020,11,7703
10/19/2020,12,7730
10/19/2020,13,7724
10/19/2020,14,7660
10/19/2020,15,7612
10/19/2020,16,7540
10/19/2020,17,7606
10/19/2020,18,7778
10/19/2020,19,7999
10/19/2020,20,7910
10/19/2020,21,7634
10/19/2020,22,7251
10/19/2020,23,6750
10/19/2020,24,6309
10/20/2020,1,5979
10/20/2020,2,5838
10/20/2020,3,5742
10/20/2020,4,5735
10/20/2020,5,5847
10/20/2020,6,6158
10/20/2020,7,6795
10/20/2020,8,7541
10/20/2020,9,7775
10/20/2020,10,7750
10/20/2020,11,7714
10/20/2020,12,7606
10/20/2020,13,7548
10/20/2020,14,7456
10/20/2020,15,7339
10/20/2020,16,7292
10/20/2020,17,7389
10/20/2020,18,7660
10/20/2020,19,7925
10/20/2020,20,7851
10/20/2020,21,7571
10/20/2020,22,7240
10/20/2020,23,6766
10/20/2020,24,6333
10/21/2020,1,6018
10/21/2020,2,5870
10/21/2020,3,5800
10/21/2020,4,5801
10/21/2020,5,5906
10/21/2020,6,6258
10/21/2020,7,6920
10/21/2020,8,7701
10/21/2020,9,7949
10/21/2020,10,7929
10/21/2020,11,7833
10/21/2020,12,7706
10/21/2020,13,7648
10/21/2020,14,7551
10/21/2020,15,7416
10/21/2020,16,7420
10/21/2020,17,7552
10/21/2020,18,7792
10/21/2020,19,8032
10/21/2020,20,8011
10/21/2020,21,7772
10/21/2020,22,7456
10/21/2020,23,6971
