timestamp,AZ,CA,CO,ID,MT,NM,NV,OR,SD,TX,UT,WA,WY
2018-01-05 08:00:00+00:00,5403.2992,26642.177,5995.9965,3222.4635,1696.4838,2004.2979,2298.6293,5853.5206,84.8907,593.7193,3120.9488,11146.1977,1296.344
2018-01-05 09:00:00+00:00,5409.6116,26587.1219,5903.676,3220.0868,1678.7383,2016.3154,2167.7382,5665.5285,84.248,593.8011,3113.3494,10593.3944,1288.4457
2018-01-05 10:00:00+00:00,5536.2851,26969.1964,5838.0188,3227.7172,1689.4616,2044.851,2196.0882,5680.9313,83.9627,604.9275,3164.4102,10505.1805,1285.7259
2018-01-05 11:00:00+00:00,5954.8562,27437.4128,6077.7868,3305.5098,1726.8609,2127.231,2277.0717,5770.9472,86.4455,640.6222,3312.0509,10605.1281,1308.5285
2018-01-05 12:00:00+00:00,6799.3553,28316.1782,6570.0852,3461.9202,1818.5694,2305.1357,2422.1228,6063.5846,88.3777,715.626,3610.9878,11027.224,1368.0057
2018-01-05 13:00:00+00:00,7952.0059,28447.9335,7311.0238,3693.8923,1981.2534,2598.8494,2707.8168,6572.7328,94.6171,839.3955,4052.453,11836.6331,1459.2698
2018-01-05 14:00:00+00:00,8773.8142,32274.6604,7739.0929,3933.4439,2125.4711,2705.6155,3128.3896,7324.8527,100.6532,878.6609,4433.5177,13111.7885,1533.555
2018-01-05 15:00:00+00:00,8668.9149,31730.6535,7799.5667,3994.5366,2140.9106,2738.2156,3350.0993,7891.5714,100.6512,893.0325,4500.2534,14175.6692,1526.2176
2018-01-05 16:00:00+00:00,8304.9732,31502.5018,7604.2066,3985.2882,2139.881,2680.7785,3451.8752,8001.4008,95.6928,878.269,4526.2365,14586.9786,1512.4502
2018-01-05 17:00:00+00:00,8004.4528,31020.421,7376.0246,3921.1442,2113.1028,2582.0846,3431.2493,7962.5771,96.2086,853.5445,4497.539,14709.5928,1495.0905
2018-01-05 18:00:00+00:00,7822.6268,30559.8137,7167.4756,3835.066,2068.0477,2453.2533,3356.6999,7837.5943,94.4535,842.6931,4410.5302,14640.5852,1465.8023
2018-01-05 19:00:00+00:00,7781.1472,30415.679,6973.6279,3747.8411,2024.2799,2337.2769,3255.074,7620.7685,89.0362,814.2346,4314.967,14305.4579,1424.3265
2018-01-05 20:00:00+00:00,7742.5378,30969.3696,6645.6693,3605.4353,1966.9743,2221.0609,3150.2978,7413.1341,84.9718,786.376,4183.4636,13970.0737,1371.7612
2018-01-05 21:00:00+00:00,7816.0609,30931.2207,6422.3286,3508.1593,1913.7509,2181.3601,3055.0786,7100.2571,80.6976,782.7301,4091.573,13286.0665,1341.0152
2018-01-05 22:00:00+00:00,8139.2995,30889.2912,6465.7708,3465.5035,1898.1145,2228.0638,3094.6799,6850.0869,79.7761,797.7188,4080.4487,12808.5191,1344.6
2018-01-05 23:00:00+00:00,8329.4629,31139.5927,6638.1355,3495.678,1955.0608,2313.2606,3160.6594,6804.2695,87.2778,824.9178,4143.8256,12811.929,1398.7689
2018-01-06 00:00:00+00:00,8686.0955,31586.0738,7113.0835,3678.5028,2047.9696,2557.4891,3199.1552,7030.8579,95.9045,910.8382,4401.6826,13235.9666,1475.9302
2018-01-06 01:00:00+00:00,8643.9667,32815.7582,7208.988,3741.3182,2059.5363,2580.4155,3401.6319,7324.4171,99.4139,915.1912,4395.9943,13507.9903,1491.7988
2018-01-06 02:00:00+00:00,8324.3587,32825.5934,7125.1968,3732.0887,2034.0334,2555.3567,3419.3286,7301.2611,99.3385,884.3413,4308.2118,13417.8668,1492.282
2018-01-06 03:00:00+00:00,8090.8901,32366.0784,6986.2241,3683.7753,1990.6046,2516.1265,3352.6018,7196.7352,98.9619,838.6896,4181.6942,13220.6103,1480.4505
2018-01-06 04:00:00+00:00,7675.5437,31658.2309,6720.575,3580.7546,1913.509,2431.9989,3262.6161,7007.2563,98.6029,782.7875,3965.3789,12922.915,1450.8255
